ID_T_EQUIP_LOG,SITE,SYS_ID,TRACK_ID,STATUS,RMK,CYCLE_COUNT,ACTION,CYCLE_TIME,REG_DTM
31415E4019CEA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:30:37 PM
31415E6F4AEEA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:31:12 PM
31415E6E4A46A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:31:18 PM
31415E6E4A4AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,24,IN,01:26,3/26/2025 1:31:36 PM
31415E6F0ECDA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:31:37 PM
31415E4019DDA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:31:54 PM
31415E4019DFA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:31:59 PM
31415E6E4A51A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:32:36 PM
31415E6F4AFEA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:32:41 PM
31415E6D2D6AA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,25,OUT,01:25,3/26/2025 1:33:02 PM
31415E4019E7A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:33:03 PM
31415E4019ECA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:33:22 PM
31415E6F4B09A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:33:29 PM
31415E6E4A5FA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:34:04 PM
31415E6F4B0FA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:34:09 PM
31415E6E4A65A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,26,IN,01:25,3/26/2025 1:34:28 PM
31415E6D2D7AA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:34:29 PM
31415E6F0EE2A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:34:46 PM
31415E4019F5A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:34:51 PM
31415E6F0EEBA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:35:28 PM
31415E6F4B24A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:35:34 PM
31415E6D2D81A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,27,OUT,01:25,3/26/2025 1:35:54 PM
31415E6E4A71A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:35:55 PM
31415E6F0EF7A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:36:14 PM
31415E6F0EF8A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:36:21 PM
31415E6D2D88A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:36:56 PM
31415E6F4B2EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:37:01 PM
31415E6D2D8BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,28,IN,01:24,3/26/2025 1:37:19 PM
31415E6F4B33A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:37:21 PM
31415E6F4B39A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:37:39 PM
31415E401A0AA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:37:43 PM
31415E6F0F0EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:38:21 PM
31415E6E4A8AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:38:26 PM
31415E401A13A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,29,OUT,01:24,3/26/2025 1:38:45 PM
31415E6F4B40A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:38:46 PM
31415E6F4B46A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:39:07 PM
31415E6D2DA0A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:39:13 PM
31415E6F0F1AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:39:48 PM
31415E6F0F1CA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:39:53 PM
31415E6F4B50A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,30,IN,01:25,3/26/2025 1:40:11 PM
31415E6E4A98A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:40:13 PM
31415E6E4A9CA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:40:30 PM
31415E401A23A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:40:35 PM
31415E6E4AA4A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:41:12 PM
31415E6D2DAEA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:41:17 PM
31415E6D2DB2A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,31,OUT,01:24,3/26/2025 1:41:37 PM
31415E6E4AA9A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:41:38 PM
31415E401A2FA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:41:58 PM
31415E6F0F38A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:42:05 PM
31415E6F4B61A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:42:41 PM
31415E6F0F40A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:42:45 PM
31415E6F0F42A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,32,IN,01:25,3/26/2025 1:43:03 PM
31415E6F0F43A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:43:04 PM
31415E6E4ABBA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:43:23 PM
31415E6D2DC1A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:43:27 PM
31415E401A45A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:44:04 PM
31415E401A48A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:44:09 PM
31415E401A4DA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,33,OUT,01:25,3/26/2025 1:44:29 PM
31415E6F0F4DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:44:30 PM
31415E6F0F52A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:44:51 PM
31415E6D2DD0A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:44:57 PM
31415E401A59A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:45:33 PM
31415E6F4B7AA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:45:37 PM
31415E6F0F58A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,34,IN,01:25,3/26/2025 1:45:55 PM
31415E6D2DDCA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:45:56 PM
31415E6D2DDFA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:46:14 PM
31415E401A5BA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:46:19 PM
31415E6F0F5EA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:46:56 PM
31415E6F0F60A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:47:01 PM
31415E6F0F66A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,35,OUT,01:26,3/26/2025 1:47:22 PM
31415E6F4B8DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:47:22 PM
31415E6F0F6CA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:47:42 PM
31415E6F4B94A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:47:49 PM
31415E6F0F6FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 1:48:24 PM
31415E6E4AEAA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:48:30 PM
31415E6F0F74A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,36,IN,01:25,3/26/2025 1:48:47 PM
31415E6F4B9CA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 1:48:49 PM
31415E6D2DF9A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 1:49:07 PM
31415E6F4B9EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 1:49:11 PM
31415E6F4BA5A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 1:49:49 PM
31415E6F4BA7A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 1:49:51 PM
31415E401A7EA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 1:49:53 PM
31415E401A82A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/26/2025 1:50:13 PM
31415E6E4B01A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:00 PM
31415E6F0F84A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:00 PM
31415E401A8AA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:02 PM
31415E6F0F85A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:04 PM
31415E6E4B02A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:04 PM
31415E6D2E08A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:05 PM
31415E6F0F86A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:12 PM
31415E6E4B03A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:12 PM
31415E6E4B04A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:14 PM
31415E6E4B05A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:15 PM
31415E6E4B06A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:16 PM
31415E6F0F87A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:17 PM
31415E401A8BA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:20 PM
31415E6E4B07A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:21 PM
31415E6E4B08A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:22 PM
31415E6E4B09A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:22 PM
31415E6F0F88A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:27 PM
31415E6D2E09A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:28 PM
31415E6F0F89A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:28 PM
31415E6F0F8AA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:30 PM
31415E6E4B0AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:31 PM
31415E6F4BAEA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:32 PM
31415E401A8CA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:36 PM
31415E6D2E0AA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:38 PM
31415E6D2E0BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:39 PM
31415E6D2E0CA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:42 PM
31415E6E4B0BA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:52 PM
31415E401A8DA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:53 PM
31415E401A8EA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:48:53 PM
31415E6F4BAFA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:48:55 PM
31415E6F4BB0A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:49:02 PM
31415E6F4BB8A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:49:29 PM
31415E6F0F92A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:49:49 PM
31415E6E4B18A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:49:55 PM
31415E401A9FA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 2:50:31 PM
31415E401AA0A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:50:37 PM
31415E6E4B22A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,37,IN,01:25,3/26/2025 2:50:54 PM
31415E6F0F9BA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:50:55 PM
31415E6F0FA0A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:51:13 PM
31415E6F0FA3A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 2:51:18 PM
31415E401AB0A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:51:55 PM
31415E6F0FA5A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:52:00 PM
31415E6E4B31A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,38,OUT,01:25,3/26/2025 2:52:20 PM
31415E6F0FA9A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:52:21 PM
31415E6D2E30A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:52:41 PM
31415E401AC0A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:52:47 PM
31415E401AC4A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 2:53:23 PM
31415E6F4BE1A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:53:28 PM
31415E6E4B3AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,39,IN,01:25,3/26/2025 2:53:46 PM
31415E6F4BE3A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:53:47 PM
31415E6F4BE8A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:54:05 PM
31415E6F0FBBA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 2:54:09 PM
31415E6E4B40A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:54:46 PM
31415E401AD7A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:54:52 PM
31415E6E4B46A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,40,OUT,01:25,3/26/2025 2:55:12 PM
31415E401ADBA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:55:13 PM
31415E6E4B48A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:55:33 PM
31415E401AE2A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:55:39 PM
31415E401AEDA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 2:56:15 PM
31415E6F4BF2A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:56:20 PM
31415E6E4B52A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,41,IN,01:25,3/26/2025 2:56:38 PM
31415E6D2E54A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:56:39 PM
31415E6F0FD6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:56:57 PM
31415E6F0FD7A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 2:57:02 PM
31415E401AF7A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/26/2025 2:57:38 PM
31415E401AF9A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:57:44 PM
31415E401AFEA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,42,OUT,01:25,3/26/2025 2:58:04 PM
31415E6E4B5EA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:58:05 PM
31415E6F0FE1A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:58:25 PM
31415E6D2E63A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/26/2025 2:58:30 PM
31415E6E4B6CA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/26/2025 2:59:07 PM
31415E6D2E65A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 2:59:12 PM
31415E6F4C12A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,43,IN,01:25,3/26/2025 2:59:30 PM
31415E6E4B75A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/26/2025 2:59:31 PM
31415E6E4B7BA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/26/2025 2:59:49 PM
31415E6F0FEDA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/26/2025 2:59:54 PM
31415E6F4C1EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/26/2025 3:00:36 PM
31415E401B11A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,,,,3/26/2025 3:00:56 PM
31415E6F4C24A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:21:10 AM
31415E6E4B8AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:21:10 AM
31415E6D2E7AA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:21:11 AM
31415E6E4B8BA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:21:15 AM
31415E6D2E7BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:21:52 AM
31415E6F1004A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:21:52 AM
31415E6F1005A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:21:53 AM
31415E6F1006A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:21:55 AM
31415E6D2E7CA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:21:55 AM
31415E6F1007A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:22:01 AM
31415E6E4B8CA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:22:02 AM
31415E6D2E7DA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:22:03 AM
31415E6F1008A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:22:03 AM
31415E6E4B92A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:23:47 AM
31415E6E4B96A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:24:07 AM
31415E6F1011A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 8:24:11 AM
31415E6E4BA1A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 8:24:50 AM
31415E6F1014A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:24:54 AM
31415E6F4C2DA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,44,IN,01:25,3/27/2025 8:25:12 AM
31415E6E4BA5A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 8:25:13 AM
31415E6F4C30A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 8:25:31 AM
31415E401B34A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 8:25:36 AM
31415E6F4C32A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 8:26:16 AM
31415E6F4C34A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 8:26:18 AM
